source,target,tweet_text,tweet_date
@brunhossauro,@cukrBQIezd,o óculos eu paguei com o que recebi da lei rouanet https://instagram.com/p/BpKQJ_-H4jo/?utm_source=ig_twitter_share&igshid=ww77npzcovjk…,2018-10-20T15:37:08.000Z
@RodyRibeiro,@emirsader,Lei Rouanet é só pra esquerdista?,2018-10-20T15:36:58.000Z
@CarvalhoOdo,@AntonioLeitteRj,"Artista recebeu Rouanet, a opinião não vale.",2018-10-20T15:36:36.000Z
@CarvalhoOdo,@nettoodt,"Artista recebeu Rouanet, a opinião não vale.",2018-10-20T15:36:36.000Z
@reporter_am,@T2xdJtsUP3,"DEU NO REPORTER

Luciano Hang usou Lei Rouanet para financiar 147 “projetos culturais”. http://reporter-am.com.br/luciano-hang-usou-lei-rouanet-para-financiar-147-projetos-culturais/… http://reporter-am.com.br/luciano-hang-usou-lei-rouanet-para-financiar-147-projetos-culturais/…",2018-10-20T15:34:22.000Z
@_penadagalhofa,@belohorizonte,"Critica a Lei Rouanet, mas adora assistir o Grupo Galpão de graça na Praça do Papa tomando vinho. #EleNaoEleNunca #grupogalpao #belohorizonte #Caixa2doBolsonaro",2018-10-20T15:34:05.000Z
@_penadagalhofa,@EleNaoEleNunca,"Critica a Lei Rouanet, mas adora assistir o Grupo Galpão de graça na Praça do Papa tomando vinho. #EleNaoEleNunca #grupogalpao #belohorizonte #Caixa2doBolsonaro",2018-10-20T15:34:05.000Z
@_penadagalhofa,@grupogalpao,"Critica a Lei Rouanet, mas adora assistir o Grupo Galpão de graça na Praça do Papa tomando vinho. #EleNaoEleNunca #grupogalpao #belohorizonte #Caixa2doBolsonaro",2018-10-20T15:34:05.000Z
@_penadagalhofa,@Caixa2doBolsonaro,"Critica a Lei Rouanet, mas adora assistir o Grupo Galpão de graça na Praça do Papa tomando vinho. #EleNaoEleNunca #grupogalpao #belohorizonte #Caixa2doBolsonaro",2018-10-20T15:34:05.000Z
@bruxadeevora,@ManuelaDavila,"Dar dinheiro pra vagabundo e rico via rouanet não é sucateamento, é a valorização do dinheiro público do contribuinte.",2021-07-29T22:18:07.000Z
@Raulzitometeor1,@ManuelaDavila,Atenção na época de Lulalau Dilma Rousseff ou Passadilma e Temer vampiro comeram dinheirão publico da Antiga lei Rouanet do ministério da cultura Gilberto Gil Juca ferreira e deixaram o museo Nacional e internacional pegar fogo vergonha mundial OK espero que Gil NUNCA mais cargos,2021-07-29T22:10:37.000Z
@fabiocesnik,@bqW8KqMXHd,"Quem quiser saber tudo das mudancas na Rouanet, acesse esse evento - https://conteudo.manualdopatrocinador.com.br/o-que-muda-com-o-novo-decreto-da-lei-rouanet…",2021-07-29T22:00:47.000Z
@Alpha_Centauro,,"Incêndio na Cinemateca em SP.
""Querem queimar"" o Secretário Mário Frias, logo depois do Calcinha Atochada criticar o decreto editado pelo Gov Fed que regulamenta Lei Rouanet. 
Estamos cercados por criminosos.",2021-07-29T21:59:43.000Z
@AleciodLonghi38,,Vai sacudir a bandeira petralha e ver se cai uma verba da lei Rouanet,2021-07-29T21:55:09.000Z
@QOmnis,@alexandrebie,"Em seguida, vão cair de boca nos pedidos de lei Rouanet... Aguardem!!!",2021-07-29T21:51:37.000Z
@joseamaral777,@EduardoSerton,"O dinheiro do BNDES, patrocínio da CEF, Petrobrás, BB, Lei Rouanet, etc são corrupções sim, pois foram recursos liberados em troca de favores e obtenção de vantagens.",2021-07-29T21:44:38.000Z
@joseamaral777,@Cesa95353982,"O dinheiro do BNDES, patrocínio da CEF, Petrobrás, BB, Lei Rouanet, etc são corrupções sim, pois foram recursos liberados em troca de favores e obtenção de vantagens.",2021-07-29T21:44:38.000Z
@JornalOGlobo,@bHLeIvHXlz,Governo de São Paulo diz que irá ao STF para derrubar decreto que muda Lei Rouanet https://oglobo.globo.com/cultura/governo-de-sao-paulo-diz-que-ira-ao-stf-para-derrubar-decreto-que-muda-lei-rouanet-25132406?utm_source=Twitter&utm_medium=Social&utm_campaign=O%20Globo…,2021-07-29T21:40:33.000Z
@Fuariatotal,@zeliaduncan,"@zeliaduncan
 acabou a mamata da lei Rouanet pra vcs! kkkkkkkkkkk",2021-07-29T21:40:07.000Z
@FlameMasterr,,demande en Liga NOS si ils le connaissent,2021-07-29T21:31:24.000Z
@defatoonline,@Z6A7qdyX0t,https://defatoonline.com.br/artistas-se-manifestam-sobre-mudancas-na-lei-rouanet/…,2021-07-29T21:14:18.000Z
@jornalistavitor,@yJllzYSBfC,"Ministério da Cultura:  Com #Rouanet , Instituto promove artes visuais da Amazônia http://bit.ly/2Q9ya6o  
@CulturaGovBr
Obra Cocar Rei, da artista indígena Duhigó/Reprodução/
@CulturaGovBr
 https://pic.x.com/BcUvyqSFau",2018-11-19T10:20:39.000Z
@jornalistavitor,@CulturaGovBr,"Ministério da Cultura:  Com #Rouanet , Instituto promove artes visuais da Amazônia http://bit.ly/2Q9ya6o  
@CulturaGovBr
Obra Cocar Rei, da artista indígena Duhigó/Reprodução/
@CulturaGovBr
 https://pic.x.com/BcUvyqSFau",2018-11-19T10:20:39.000Z
@ManfioOriginal,@DaSuicida,Por favor aceita a derrota pelegada. O cara curte uma foto e ja vira apoiador do que o outro falou. A própria Claudia já assediou um participante do The Voice. fora que a maior sacanagem foi pedir dinheiro por meio da Lei Rouanet. O Brasil Acordou. chega de vitimismo.,2018-11-19T10:16:35.000Z
@AmigoCwb,@SoraiaGebhard,A lei Rouanet deveria patrocinar isso.,2018-11-19T10:16:06.000Z
@AmigoCwb,@AraciPatriota,A lei Rouanet deveria patrocinar isso.,2018-11-19T10:16:06.000Z
@marticheira,,"Ontem fui renovar a assinatura do meu kit gay mas o cartão da Lei Rouanet não tá mais passando.
Será que já acabou a mamata ou foi só o meu?",2018-11-19T10:09:24.000Z
@madeusa_,,queria tá mamando na lei rouanet e nesse seu pauzao,2018-11-19T10:03:20.000Z
@chaticecronica,,ano que vem acaba nossa mamata da lei rouanet e do kit gay e ainda por cima não tem muito feriado,2018-11-19T09:40:53.000Z
@wwwantiques,@ZzOZ0rbpKA,"Claudia Leitte sumiu com R$ 1,2 milhão da Lei Rouanet e não ficou constrangida http://caneta.org/noticias/claudia-leitte-sumiu-com-r-12-milhao-da-lei-rouanet-e-nao-ficou-constrangida/…",2018-11-19T09:25:13.000Z
@HarryAlemanha,@bolsonaro2018,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@HarryAlemanha,@muylaerte,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@HarryAlemanha,@BolsonaroPresidenteEleito,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@HarryAlemanha,@BolsonaroPresidente,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@HarryAlemanha,@JBMapsignals,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@HarryAlemanha,@LulaPreso,"Os visitantes precisam honrar o #LulaPreso pelo apoio recebido com a Lei Rouanet.

O choro é livre porque a mamata tem dias contados!

#BolsonaroPresidente
#bolsonaro2018
#BolsonaroPresidenteEleito",2018-11-19T09:19:53.000Z
@JotaLafayette,@foIha_sp,Acho que é mais fácil ir pela Rouanet. Eu só consigo diferenciar vocês do jornalismo oficial pelo ícone!,2018-11-19T09:12:01.000Z
@alexraulapa,@BlogdoNoblat,"Sai dela então marmita do PT, pelo menos por 4 anos não vai ter lei rouanet nem governo enchendo seu bolso para falar merda",2018-11-19T09:10:42.000Z
@agenornogueira2,@Rembodinho,"Mas nem um  
@roxmo
 nem   
@lobaoeletrico
   pegaram verba da Rouanet",2018-11-19T09:00:50.000Z
@agenornogueira2,@lobaoeletrico,"Mas nem um  
@roxmo
 nem   
@lobaoeletrico
   pegaram verba da Rouanet",2018-11-19T09:00:50.000Z
@agenornogueira2,@roxmo,"Mas nem um  
@roxmo
 nem   
@lobaoeletrico
   pegaram verba da Rouanet",2018-11-19T09:00:50.000Z
@hizeze,,"acordei so a lei rouanet

querendo alguém pra me mamar",2018-11-19T08:48:19.000Z
@WillyVSalinas,@jairbolsonaro,"@jairbolsonaro
 fechou a torneira da Lei Rouanet, com isso a vida luxo, mordomias a ostentação acabou.",2021-07-03T22:12:54.000Z
@joaocarloMath,,"Eles não tem a menor ideia do seja e como funciona a Lei Rouanet, chega a ser patético o mugido dessa galera nas redes.",2021-07-03T22:10:30.000Z
@CacoFernandes,,Primeiro vc presta contas dos milhões de reais em dinheiro da Lei Rouanet q vc pegou para teus filmes e depois pode chamar quem quiser de corrupto. Enquanto estiver fora da lei sem dizer pra que bolso foram nosso dinheiro o corrupto é vc.,2021-07-03T22:09:40.000Z
@CidinhaSignore3,,"Coitados, a falta da LEI ROUANET os deixou na pintura! Quem não tem competência, não se estabelece!",2021-07-03T22:06:13.000Z
@ricardorguerra,@leticiaspiller,Acabou mamata da Rouanet! Chora petezada!!,2021-07-03T22:02:58.000Z
@BastosJusmari,@ForaPauloCoelho,"Dois Inúteis pro país 
Um escritor que vivia de lei Rouanet 
E o outro apresentador de porcarias e incitam nossos filhos a mal exemplo na TV 
#ForaFoca
#ForaPauloCoelho",2021-07-03T21:59:58.000Z
@BastosJusmari,@ForaFoca,"Dois Inúteis pro país 
Um escritor que vivia de lei Rouanet 
E o outro apresentador de porcarias e incitam nossos filhos a mal exemplo na TV 
#ForaFoca
#ForaPauloCoelho",2021-07-03T21:59:58.000Z
@horclem,,"Dos mesmos criadores de 'Lei Rouanet"" vem aí:",2021-06-06T20:50:38.000Z
@valterbrito19,@mfriasoficial,"@mfriasoficial
ESTA É ROUANET
PERTENCIA A UM POLÍTICO CORRUPTO;
COMO ERA UMA VACA DOCIL, VIVIA  ALIMETANDO MUITOS BEZERROS ESPERTOS;
UM BOM SITIANTE VIU QUE AS TETAS DA VACA ESTAVAM EM CARNE VIVA;
FECHOU A PORTEIRA E APARTOU ESSES BEZERROS;
TODOS BERRAVAM PELA TETA;
A TETA SECOU!",2021-06-06T20:48:18.000Z
@marlise_ribeiro,@omarcosveras,"Rouanet pagou Avengers, Game of Thrones ou Modern family? Não sabia...",2021-06-06T20:46:41.000Z
@castelabranca,@vitao9mm,"Sim: 9a de Beethoven foi toda produzida na Rouanet.

Vai estudar.",2021-06-06T20:45:31.000Z
@castelabranca,@omarcosveras,"Sim: 9a de Beethoven foi toda produzida na Rouanet.

Vai estudar.",2021-06-06T20:45:31.000Z
@vitao9mm,@omarcosveras,e eu jurava que tinha teatro na Grécia Antiga... ou será que a Lei Rouanet é tão antiga assim? ,2021-06-06T20:40:12.000Z
@RachidAminFrai1,@JoaquinTeixeira,Rouanet pro tatuador...ele merece! ,2021-06-06T20:39:54.000Z
@GamingRoom,,"tb n, mas verificado defendendo rouanet, pode saber que eh escória.",2021-06-06T20:39:06.000Z
@AdadLelia,,"Ora ora!
Então o Papai do Porchat já frequentou uma CPI Lei Rouanet?
Que interessante!",2020-12-23T04:36:21.000Z
@KekaAmaralS,@EuderReisNeves,"Revoltante. Como Lei Rouanet q ao invés de ajudar os artistas humildes, banca show de cantor milionário. É o rabo abanando o cachorro.",2020-12-23T02:44:32.000Z
@KekaAmaralS,@Euderneves43,"Revoltante. Como Lei Rouanet q ao invés de ajudar os artistas humildes, banca show de cantor milionário. É o rabo abanando o cachorro.",2020-12-23T02:44:32.000Z
@RevCarlosAlves3,@WBurAFjFV5,https://epocanegocios.globo.com/Brasil/noticia/2016/06/fraude-na-lei-rouanet-desviou-mais-de-180-milhoes-dos-cofres-publicos.html…,2020-12-23T02:17:59.000Z
@Coquinhoo18,@boliviazica,Eu acho que alguém foi afetado pelo fim da mamata Rouanet kkkkk,2020-12-23T01:41:31.000Z
@lucas_iludido,@JohnnyHooker,"Para de graça, você ainda tá mamando nas tetas da lei Rouanet kkkk.",2020-12-23T01:39:41.000Z
@cmendeschaves,@JornalOGlobo,Saudades da Rouanet...,2020-12-23T01:34:05.000Z
@Carolmph,@mfriasoficial,"Mario Frias cria meta para prestação de contas da lei Rouanet. Isso priorizará projetos referentes ao patrimônio material e imaterial, atividade museológica, projetos plurianuais e conservação de acervo. Parabéns ⁦⁦
@mfriasoficial
⁩  https://revistaoeste.com/mario-frias-cria-meta-para-prestacao-de-contas-da-lei-rouanet/…",2020-12-23T01:14:18.000Z
@Carolmph,@JprbAJmSmS,"Mario Frias cria meta para prestação de contas da lei Rouanet. Isso priorizará projetos referentes ao patrimônio material e imaterial, atividade museológica, projetos plurianuais e conservação de acervo. Parabéns ⁦⁦
@mfriasoficial
⁩  https://revistaoeste.com/mario-frias-cria-meta-para-prestacao-de-contas-da-lei-rouanet/…",2020-12-23T01:14:18.000Z
@saviotu,@WORD_NEWSS,"Sem Rouanet, só lhe resta fazer piadinha de penis pequeno!

É abstinência!

Esse é o retrato da cultura caviar brasileira.

A TETA SECOU!

Vão ter que trabalhar!",2020-12-23T00:58:29.000Z
@Diassis197,@DpTd3gf1cA,"Mario Frias cria meta para prestação de contas da Lei Rouanet. Iniciativas ligadas a patrimônio, museus e conservação terão prioridade https://revistaoeste.com/mario-frias-cria-meta-para-prestacao-de-contas-da-lei-rouanet…",2020-12-23T00:57:56.000Z
@LuisCla98155952,@JornalOGlobo,Principalmente a Verba Pública pra vocês é a Farra da teta da Rouanet né.mas tem nada não tem bolsonaro ate 2026 passa rapidão!,2020-12-23T00:49:44.000Z
@Alessan81312684,@CINEMA505,"Esperança dela e da filha,  é a lei rouanet !",2020-12-23T00:44:57.000Z
@gracagarcia,,"O  presidente da república Jair Bolsonaro assistiu esse vídeo com atenção e respeito e determinou ao coronel Augusto Moreira Bolsonaro a localizar estas crianças e os seus pais p receberem instrumentos da lei Rouanet, e acrescentou: “ Isto é a legítima cultura q nasce no Brasil”",2020-09-10T20:38:16.000Z
@AmandaBarros_N,@suruagymotta,"Olha o meio da mulher de respeito , eita rouanet !!",2020-09-10T20:35:21.000Z
@AmandaBarros_N,@davi_log,"Olha o meio da mulher de respeito , eita rouanet !!",2020-09-10T20:35:21.000Z
@r_sonnervig,,"O Bolsonaro assistiu esse vídeo e determinou que localizassem estas crianças e os seus pais, para receberem instrumentos da lei Rouanet, e acrescentou:
“Isto é a legítima cultura que nasce no Brasil”.",2020-09-10T20:28:19.000Z
@lachampt58,,"Fico revoltada com os artistas que querem sujar a imagem do pais e do governo no exterior. Sempre os mesmos, Caetano, Chico, Anitta, Sonia Braga, Petra Costa, F.Montenegro, Renata Sorrah...acabou a Rouanet, certo?",2020-09-10T19:46:37.000Z
@jotahal,@obrasilvaidarcertosim,O senhor presidente da república Jair Bolsonaro assistiu esse vídeo? Com atenção e respeito determine ao coronel localizar estas crianças e os seus pais p/receberem instrumentos da lei Rouanet.Isto é a legítima cultura que nasce no Brasil. #obrasilvaidarcertosim #stfinimigodobr,2020-09-10T19:23:31.000Z
@jotahal,@stfinimigodobr,O senhor presidente da república Jair Bolsonaro assistiu esse vídeo? Com atenção e respeito determine ao coronel localizar estas crianças e os seus pais p/receberem instrumentos da lei Rouanet.Isto é a legítima cultura que nasce no Brasil. #obrasilvaidarcertosim #stfinimigodobr,2020-09-10T19:23:31.000Z
@Marcossilva022,@felipe_fonseca,"Cara, acabei de mostrar um cara cheio de grana recebendo mamata (e rachando) com o atual governante! Mostra aí um artista com o bolso forrado de grana que enriqueceu via lei Rouanet...",2022-10-29T22:37:30.000Z
@Marcossilva022,@LulaOficial,"Cara, acabei de mostrar um cara cheio de grana recebendo mamata (e rachando) com o atual governante! Mostra aí um artista com o bolso forrado de grana que enriqueceu via lei Rouanet...",2022-10-29T22:37:30.000Z
@Marcossilva022,@EdMotta,"Cara, acabei de mostrar um cara cheio de grana recebendo mamata (e rachando) com o atual governante! Mostra aí um artista com o bolso forrado de grana que enriqueceu via lei Rouanet...",2022-10-29T22:37:30.000Z
@Guilher19890779,@PauloVieiraReal,Deus será piedoso com a Lei Rouanet e não permitirá esse afronta a pobre coitada. ,2022-10-29T22:37:08.000Z
@luizgarcia100,@LulaOficial,Mais uma viuvinha da Rouanet?,2022-10-29T22:36:56.000Z
@luizgarcia100,@EdMotta,Mais uma viuvinha da Rouanet?,2022-10-29T22:36:56.000Z
@Vishall72840797,@danielamercury,"A democracia  da mamata  da lei rouanet né minha filha ...
O choro é livre 
É JAIR MESSIAS BOLSONARO 22 REELEITO...",2022-10-29T22:36:21.000Z
@roberta_kizia,@gioewbank,"Mana, você é burra ou ingênua?
Você sabe como funciona um DEBATE? 
Acho que você é só egoísta mesmo. Querendo uma tetinha da Rouanet pra mamar né",2022-10-29T22:35:30.000Z
@AlbertoChaul1,@LulaOficial,Quem não canta nada tem esperar a rouanet,2022-10-29T22:35:12.000Z
@AlbertoChaul1,@EdMotta,Quem não canta nada tem esperar a rouanet,2022-10-29T22:35:12.000Z
@CCavachiolli,,Esperando Lei Rouanet voltar,2022-10-29T22:35:00.000Z
@MCDHADA,@danielamercury,Tá querendo a lei Rouanet ??? Defendendo bandido .. acorda pra vida ,2022-10-29T22:34:44.000Z
@Dilsaosjc,@xuxameneghel,PELO FUTURO DAS CRIANÇAS E A VOLTA DA LEI ROUANET NÉ???,2022-10-29T22:34:41.000Z
@Dilsaosjc,@LulaOficial,PELO FUTURO DAS CRIANÇAS E A VOLTA DA LEI ROUANET NÉ???,2022-10-29T22:34:41.000Z
@felipe_fonseca,@lanches_sxe,"Bom, nesse caso quem defende a Rouanet deve estar feliz com ele, né?",2022-10-29T22:34:26.000Z
@felipe_fonseca,@Marcossilva022,"Bom, nesse caso quem defende a Rouanet deve estar feliz com ele, né?",2022-10-29T22:34:26.000Z
@helimsoaresdesa,@ApstStAtanasio,Abstinência de lei Rouanet!,2022-10-29T22:34:12.000Z
@juridicorouanet,@giovannapozza,Não existe como destinar recurso de renúncia dessa maneira. Eu não só conheço a rouanet como trabalho com ela e diversas outras leis de incentivo.,2022-10-29T22:33:52.000Z
@juridicorouanet,@leandrostaudt,Não existe como destinar recurso de renúncia dessa maneira. Eu não só conheço a rouanet como trabalho com ela e diversas outras leis de incentivo.,2022-10-29T22:33:52.000Z
@juridicorouanet,@gzhdigital,Não existe como destinar recurso de renúncia dessa maneira. Eu não só conheço a rouanet como trabalho com ela e diversas outras leis de incentivo.,2022-10-29T22:33:52.000Z
@JoaoJaques77,@folha,"Eu não gosto da essa aí porque ela defende políticos corrupto e socialista só pra ter uma boquinha de dinheiro público chamada lei Rouanet. E não tenho nada contra negros, já fui vacinado há tempos.",2022-10-29T22:31:16.000Z
@lanches_sxe,@felipe_fonseca,Mas vc sabia que o Bolsonaro foi o presidente que mais gastou com Rouanet até agora?,2022-10-29T22:30:17.000Z
@lanches_sxe,@Marcossilva022,Mas vc sabia que o Bolsonaro foi o presidente que mais gastou com Rouanet até agora?,2022-10-29T22:30:17.000Z
@lanches_sxe,,"Mas a Rouanet do Bolsonaro foi a que mais doou até hj, sabia não?",2022-10-29T22:29:50.000Z
@FranMoraski,@eliasjabbour,"Eu sou super favorável a Lei Rouanet… desde que ela cumpra com o seu propósito! Financiar artistas em começo de carreira, pequenos empresários do ramo… agora, o q não dá, é ver uma Daniela Mercury ou uma Ivete Sangalo recebendo a lei e cobrando ingresso né??",2022-10-29T22:29:30.000Z
@FranMoraski,@adamiragaia,"Eu sou super favorável a Lei Rouanet… desde que ela cumpra com o seu propósito! Financiar artistas em começo de carreira, pequenos empresários do ramo… agora, o q não dá, é ver uma Daniela Mercury ou uma Ivete Sangalo recebendo a lei e cobrando ingresso né??",2022-10-29T22:29:30.000Z
@gelsongomesofc,@LulaOficial,"O voto de todo artista que mamava na Rouanet vai ser Lula, claro!",2022-10-29T22:29:26.000Z
@gelsongomesofc,@EdMotta,"O voto de todo artista que mamava na Rouanet vai ser Lula, claro!",2022-10-29T22:29:26.000Z
@Luzia53074957,@fodassekjjkkjkj,"Vamos ver mesmo. E olha que vocês estão com toda a ajuda possível do stf, do tse, da extrema-mídia e dos artistas desmamados da Rouanet.",2022-10-29T22:27:00.000Z
@Luzia53074957,@launsluan,"Vamos ver mesmo. E olha que vocês estão com toda a ajuda possível do stf, do tse, da extrema-mídia e dos artistas desmamados da Rouanet.",2022-10-29T22:27:00.000Z
@VlamirTravassos,@angelicaksy,A volta da Lei Rouanet para o marido e juros baixos do BNDES para comprar jatinho. Vergonha.,2022-10-29T22:24:44.000Z
@vmachado1974,@folha,Desmamada das tetas da lei rouanet… ,2022-10-29T22:24:42.000Z
@1982fariassanta,,Lei Rouanet o nome disso dinheiro  público,2022-10-29T22:24:24.000Z
@CSARCORREIA5,@UOL,Leonardo e os demais não dependem da mamata da LEI ROUANET...,2022-10-17T23:59:08.000Z
@thiagowfg,@leandraleal,faltinha da rouanet né filha ??,2022-10-17T23:59:00.000Z
@Walesca62366635,@ThiagoResiste,"Na minha Caetano, Daniela Mercury, Claudia Leite, Ivete, Xico Sá, Gil, Preta, Zeca Pagodinho, Zélia Duncan só ver a lista de mamadores Rouanet",2022-10-17T23:58:00.000Z
@Matheuzalmeida7,@MarceloAdnet,Doidinho pela lei rouanet em rsrs,2022-10-05T23:53:41.000Z
@Fngm22sempre,@roxmo,"A maioria tá com a vergonha atrasada, desde que perderam a grana da Rouanet.",2022-10-05T23:46:10.000Z
@Fngm22sempre,@MarcosDiaslogan,"A maioria tá com a vergonha atrasada, desde que perderam a grana da Rouanet.",2022-10-05T23:46:10.000Z
@euvinniamado,,Peguei um Uber  e ele puxou assunto de política falando sobre Bols*naro e  lei rouanet e eu atrás assim com medo de ser xoxado,2022-10-05T23:38:33.000Z
@raquelmoah,@danielamercury,Só rindo desses artistas .... Todos com abstinência de lei Rouanet ,2022-09-23T23:53:13.000Z
@Sandramelo07,@aestela_haddad,"Recado errado como sempre,esperar o que de uma classe  desmamada e em abstinência da lei ROUANET!",2022-09-23T23:52:50.000Z
@neodinaletheia,@brasil247,Falou o sanguessuga de Rouanet,2022-09-23T23:52:07.000Z
@DuddaSalvador2,@danielamercury,"Seu talento artístico é inegável, mas sua ignorância política é totalmente dispensável! “Seje menas”! Aceita q as tetas públicas secaram. O choro é livre, mas esse infinito lamento ilógico e insuportável não resolverá o mimimi dos órfãos da Rouanet. Deixe de militância tosca.",2022-09-11T23:59:30.000Z
@DuddaSalvador2,@LulaOficial,"Seu talento artístico é inegável, mas sua ignorância política é totalmente dispensável! “Seje menas”! Aceita q as tetas públicas secaram. O choro é livre, mas esse infinito lamento ilógico e insuportável não resolverá o mimimi dos órfãos da Rouanet. Deixe de militância tosca.",2022-09-11T23:59:30.000Z
@KENJIYMK1,,"Mamadores da Rouanet fazendo showzinho ideologico pra playboy que gastam R$ 1.000,00 da mesada do papai. Povo de verdade são esses.",2022-09-11T23:59:00.000Z
@KENJIYMK1,@VEJA,"Mamadores da Rouanet fazendo showzinho ideologico pra playboy que gastam R$ 1.000,00 da mesada do papai. Povo de verdade são esses.",2022-09-11T23:58:50.000Z
@rabreudrade,@SMoreiraSergio,"Deixa de hipocrisia e toma rumo, jto com o teu marido que é um idiota de carteirinha que apoia o que não presta e faz questão de dar um bj no Molusco. Adeus lei Rouanet! Acabou.",2022-08-30T23:55:32.000Z
@rabreudrade,@gioewbank,"Deixa de hipocrisia e toma rumo, jto com o teu marido que é um idiota de carteirinha que apoia o que não presta e faz questão de dar um bj no Molusco. Adeus lei Rouanet! Acabou.",2022-08-30T23:55:32.000Z
@AntnioGeraldoR5,,"Todos estão sob abstinência da Lei Rouanet, turbinada pelo PT para pagar atores/atrizes, cantores/cantoras para propagar feitos comunistas do governo petista.",2022-08-30T23:55:30.000Z
@1964Patriota,,"Cada dia que passa , ficou mais apaixonado pelo MITO !!!!!    Chora não BB da lei Rouanet.......",2022-08-30T23:55:06.000Z
@EduardoTreesp,@jairbolsonaro,"José de Abreu,contou que a Lei Rouanet pagava os salários deles no Teatro/Cinema.Façam como todo brasileiro,venda algo ou pegue empréstimo e emprenda sua peça/filme.O PR Bolsonaro 
@jairbolsonaro
 não iria negar ajuda, inclusive com o derrame de carteirinhas escolares da UNE!",2022-08-18T23:58:32.000Z
@Benedicto_Filho,,"Corrupção, financiamento de comunistas, desvio de dinheiro pela lei Rouanet, financiamento das mídias. Quer mais ??",2022-08-18T23:48:43.000Z
@FMassuo,,"Lendo isso, penso: será que Sergio Paulo Rouanet ouviu TODA a classe artística ou (agora é moda) só uma meia dúzia de gatos pingados q se autodenominavam “especialistas”?",2022-08-18T23:48:27.000Z
@MBispo10,,"Eis o resultado da falta de Rouanet, excesso de fumaça, talco e um governo honesto.",2022-08-06T23:41:07.000Z
@alcides_bosa,@Rconstantino,Lixo  secou a lei Rouanet,2022-08-06T23:23:03.000Z
@Marques20IvoMax,@SidnelsonEu,"Não dá p dizer aqui. Seria ótimo q ela viesse ao Brasil e fosse ao Maraca numa tarde de domingo e q fosse dado microfone a ela p falar as asneiras para o público presente.  Ah! ela essa aí recebeu da Lei Rouanet uma grana alta, quando a tia era ministra da Cultura. Mamata secou.",2022-07-25T23:53:59.000Z
@Jane11737432,@JovemPanNews,Querem a lei Rouanet de volta kkkk,2022-07-13T23:59:36.000Z
@Yuri_fodase,@Anitta,"É a Rouanet pow, ela tá com sdd",2022-07-13T23:58:46.000Z
@Yuri_fodase,@RIBELIZARIO,"É a Rouanet pow, ela tá com sdd",2022-07-13T23:58:46.000Z
@Rejaneaandreia,@professordaflon,"Que o universo lhe ofereça o que há  de melhor.
Que Deus lhe cubra sempre de bênçãos e proteção mantendo seus caminhos iluminados e abertos.
Que sua vida seja plena de tudo o que você acredita, merece e deseja.
Feliz aniversário a você, que me ensinou sobre a Lei Rouanet!
⚘",2022-07-13T23:58:33.000Z
@Rejaneaandreia,@marinarodri__,"Que o universo lhe ofereça o que há  de melhor.
Que Deus lhe cubra sempre de bênçãos e proteção mantendo seus caminhos iluminados e abertos.
Que sua vida seja plena de tudo o que você acredita, merece e deseja.
Feliz aniversário a você, que me ensinou sobre a Lei Rouanet!
⚘",2022-07-13T23:58:33.000Z
@OlairGoncal,,"Cigarrinho do capeta, falta de rouanet, ostracismo destroem o bom senso.",2022-07-01T23:59:50.000Z
@LopesEdileine,@mfriasoficial,Quanta falta faz a Rouanet a essa gente! O choro é livre.,2022-07-01T23:57:55.000Z
@Fheer_SEP,@luceliaoficial,Teta da Rouanet secou?,2022-07-01T23:57:39.000Z
@JosAmricoCarva1,@Marcosportugue7,A rouanet-dependência é muito séria!,2022-06-19T23:59:13.000Z
@JosAmricoCarva1,@CarlosS08594935,A rouanet-dependência é muito séria!,2022-06-19T23:59:13.000Z
@Andreanovaera,@jairbolsonaro,Esse aí é um Bosta em abstinência da Rouanet + esquemas de corrupção!,2022-06-19T23:56:48.000Z
@MarioNe82487668,,"Vejam que até aquele dos (mareados) ""olhos azuis"", completando 78 anos e que sempre odiou trabalhar, tem voltar a cantar... 
Lei Rouanet era uma braza, mora?",2022-06-19T23:54:16.000Z
